Season,MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,TotalGoals,TotalShots,TotalShotsOnTarget,TotalFouls,TotalCorners,TotalYellowCards,TotalRedCards,GoalDifferenceAbs,DisciplineScore
2008/09,2009-05-24,Wigan,Portsmouth,1,0,H,1,0,H,19,9,10,3,8,21,8,2,0,4,0,0,1,28,13,29,10,4,0,1,4
2009/10,2009-08-15,Aston Villa,Wigan,0,2,A,0,1,A,11,14,5,7,15,14,4,6,2,2,0,0,2,25,12,29,10,4,0,2,4
2009/10,2009-08-15,Blackburn,Man City,0,2,A,0,1,A,17,8,9,5,12,9,5,4,2,1,0,0,2,25,14,21,9,3,0,2,3
2009/10,2009-08-15,Bolton,Sunderland,0,1,A,0,1,A,11,20,3,13,16,10,4,7,2,1,0,0,1,31,16,26,11,3,0,1,3
2009/10,2009-08-15,Chelsea,Hull,2,1,H,1,1,D,26,7,12,3,13,15,12,4,1,2,0,0,3,33,15,28,16,3,0,1,3
2009/10,2009-08-15,Everton,Arsenal,1,6,A,0,3,A,8,15,5,9,11,13,4,9,0,0,0,0,7,23,14,24,13,0,0,5,0
2009/10,2009-08-15,Portsmouth,Fulham,0,1,A,0,1,A,16,9,4,3,11,18,6,4,3,2,0,0,1,25,7,29,10,5,0,1,5
2009/10,2009-08-15,Stoke,Burnley,2,0,H,2,0,H,12,9,5,5,15,10,3,6,2,2,0,0,2,21,10,25,9,4,0,2,4
2009/10,2009-08-15,Wolves,West Ham,0,2,A,0,1,A,19,16,11,13,9,5,8,6,0,0,0,0,2,35,24,14,14,0,0,2,0
2009/10,2009-08-16,Man United,Birmingham,1,0,H,1,0,H,26,6,17,4,13,7,13,2,1,1,0,0,1,32,21,20,15,2,0,1,2
2009/10,2009-08-16,Tottenham,Liverpool,2,1,H,1,0,H,17,6,11,3,14,16,6,5,3,3,0,0,3,23,14,30,11,6,0,1,6
2009/10,2009-08-18,Sunderland,Chelsea,1,3,A,1,0,H,4,20,3,9,14,10,1,14,2,2,0,0,4,24,12,24,15,4,0,2,4
2009/10,2009-08-18,Wigan,Wolves,0,1,A,0,1,A,18,9,5,3,8,21,4,4,0,3,0,0,1,27,8,29,8,3,0,1,3
2009/10,2009-08-19,Birmingham,Portsmouth,1,0,H,0,0,D,9,9,5,4,11,20,4,5,0,5,0,0,1,18,9,31,9,5,0,1,5
2009/10,2009-08-19,Burnley,Man United,1,0,H,1,0,H,8,18,2,9,8,12,1,12,2,1,0,0,1,26,11,20,13,3,0,1,3
2009/10,2009-08-19,Hull,Tottenham,1,5,A,1,3,A,9,18,7,12,23,13,6,5,3,2,0,0,6,27,19,36,11,5,0,4,5
2009/10,2009-08-19,Liverpool,Stoke,4,0,H,2,0,H,18,6,13,3,10,9,11,5,0,1,0,0,4,24,16,19,16,1,0,4,1
2009/10,2009-08-22,Arsenal,Portsmouth,4,1,H,2,1,H,19,9,16,4,9,10,8,4,1,0,0,0,5,28,20,19,12,1,0,3,1
2009/10,2009-08-22,Birmingham,Stoke,0,0,D,0,0,D,8,13,6,3,8,13,3,3,0,3,0,0,0,21,9,21,6,3,0,0,3
2009/10,2009-08-22,Hull,Bolton,1,0,H,0,0,D,12,20,5,10,19,19,4,12,3,2,0,0,1,32,15,38,16,5,0,1,5
2009/10,2009-08-22,Man City,Wolves,1,0,H,1,0,H,16,10,11,2,7,11,5,6,0,1,0,0,1,26,13,18,11,1,0,1,1
2009/10,2009-08-22,Sunderland,Blackburn,2,1,H,1,1,D,8,18,5,5,12,14,0,10,2,1,0,0,3,26,10,26,10,3,0,1,3
2009/10,2009-08-22,Wigan,Man United,0,5,A,0,0,D,16,16,7,13,11,8,3,5,2,2,0,0,5,32,20,19,8,4,0,5,4
2009/10,2009-08-23,Burnley,Everton,1,0,H,1,0,H,8,17,4,11,11,13,3,7,1,0,0,0,1,25,15,24,10,1,0,1,1
2009/10,2009-08-23,Fulham,Chelsea,0,2,A,0,1,A,4,12,1,4,11,10,4,7,0,0,0,0,2,16,5,21,11,0,0,2,0
2009/10,2009-08-23,West Ham,Tottenham,1,2,A,0,0,D,17,17,8,10,13,11,4,8,2,1,0,0,3,34,18,24,12,3,0,1,3
2009/10,2009-08-24,Liverpool,Aston Villa,1,3,A,0,2,A,21,7,12,4,15,11,10,4,3,2,0,0,4,28,16,26,14,5,0,2,5
2009/10,2009-08-29,Blackburn,West Ham,0,0,D,0,0,D,19,11,9,5,13,18,5,2,1,3,0,0,0,30,14,31,7,4,0,0,4
2009/10,2009-08-29,Bolton,Liverpool,2,3,A,1,1,D,8,26,5,14,14,7,5,11,3,1,1,0,5,34,19,21,16,4,1,1,9
2009/10,2009-08-29,Chelsea,Burnley,3,0,H,1,0,H,27,3,17,0,7,5,10,1,0,1,0,0,3,30,17,12,11,1,0,3,1
2009/10,2009-08-29,Man United,Arsenal,2,1,H,0,1,A,10,9,4,3,21,15,6,5,3,6,0,0,3,19,7,36,11,9,0,1,9
2009/10,2009-08-29,Stoke,Sunderland,1,0,H,1,0,H,13,9,7,6,9,8,10,10,0,2,0,0,1,22,13,17,20,2,0,1,2
2009/10,2009-08-29,Tottenham,Birmingham,2,1,H,0,0,D,20,11,14,6,12,10,7,3,2,2,0,0,3,31,20,22,10,4,0,1,4
2009/10,2009-08-29,Wolves,Hull,1,1,D,0,1,A,24,5,17,4,11,15,8,2,0,2,0,0,2,29,21,26,10,2,0,0,2
2009/10,2009-08-30,Aston Villa,Fulham,2,0,H,1,0,H,9,6,4,3,9,9,9,4,1,2,0,0,2,15,7,18,13,3,0,2,3
2009/10,2009-08-30,Everton,Wigan,2,1,H,0,0,D,26,12,14,7,11,24,12,5,1,5,0,0,3,38,21,35,17,6,0,1,6
2009/10,2009-08-30,Portsmouth,Man City,0,1,A,0,1,A,11,12,6,8,12,7,3,11,2,1,0,0,1,23,14,19,14,3,0,1,3
2009/10,2009-09-12,Blackburn,Wolves,3,1,H,1,0,H,13,9,10,5,13,16,10,6,1,2,0,0,4,22,15,29,16,3,0,2,3
2009/10,2009-09-12,Liverpool,Burnley,4,0,H,2,0,H,27,6,16,3,8,10,7,5,0,2,0,0,4,33,19,18,12,2,0,4,2
2009/10,2009-09-12,Man City,Arsenal,4,2,H,1,0,H,10,19,6,9,13,12,3,12,3,2,0,0,6,29,15,25,15,5,0,2,5
2009/10,2009-09-12,Portsmouth,Bolton,2,3,A,1,2,A,21,14,11,6,17,17,7,5,2,0,0,0,5,35,17,34,12,2,0,1,2
2009/10,2009-09-12,Stoke,Chelsea,1,2,A,1,1,D,4,18,2,10,13,11,4,14,3,3,0,0,3,22,12,24,18,6,0,1,6
2009/10,2009-09-12,Sunderland,Hull,4,1,H,1,1,D,7,6,4,5,18,15,7,8,2,2,0,0,5,13,9,33,15,4,0,3,4
2009/10,2009-09-12,Tottenham,Man United,1,3,A,1,2,A,11,17,7,13,16,13,3,9,3,2,0,1,4,28,20,29,12,5,1,2,10
2009/10,2009-09-12,Wigan,West Ham,1,0,H,0,0,D,12,12,6,5,13,11,6,7,2,1,0,0,1,24,11,24,13,3,0,1,3
2009/10,2009-09-13,Birmingham,Aston Villa,0,1,A,0,0,D,11,12,7,5,10,20,7,1,1,2,0,0,1,23,12,30,8,3,0,1,3
2009/10,2009-09-13,Fulham,Everton,2,1,H,0,1,A,14,6,8,6,6,10,5,3,1,0,0,0,3,20,14,16,8,1,0,1,1
2009/10,2009-09-19,Arsenal,Wigan,4,0,H,1,0,H,23,8,11,5,6,18,6,4,2,2,0,0,4,31,16,24,10,4,0,4,4
2009/10,2009-09-19,Aston Villa,Portsmouth,2,0,H,2,0,H,7,17,5,12,17,12,7,5,2,0,0,0,2,24,17,29,12,2,0,2,2
2009/10,2009-09-19,Bolton,Stoke,1,1,D,0,0,D,11,10,5,6,6,11,4,6,2,2,0,0,2,21,11,17,10,4,0,0,4
2009/10,2009-09-19,Burnley,Sunderland,3,1,H,1,1,D,10,8,3,5,4,15,4,4,0,3,0,0,4,18,8,19,8,3,0,2,3
2009/10,2009-09-19,Hull,Birmingham,0,1,A,0,0,D,16,14,11,9,15,13,10,8,0,2,0,0,1,30,20,28,18,2,0,1,2
2009/10,2009-09-19,West Ham,Liverpool,2,3,A,2,2,D,8,19,5,15,13,17,4,4,3,3,0,0,5,27,20,30,8,6,0,1,6
2009/10,2009-09-20,Chelsea,Tottenham,3,0,H,1,0,H,25,9,15,4,7,9,11,3,0,2,0,0,3,34,19,16,14,2,0,3,2
2009/10,2009-09-20,Everton,Blackburn,3,0,H,1,0,H,18,7,11,4,15,18,6,2,1,2,0,0,3,25,15,33,8,3,0,3,3
2009/10,2009-09-20,Man United,Man City,4,3,H,1,1,D,21,10,11,6,15,14,11,1,2,2,0,0,7,31,17,29,12,4,0,1,4
2009/10,2009-09-20,Wolves,Fulham,2,1,H,1,0,H,12,3,4,1,14,11,3,3,1,1,0,0,3,15,5,25,6,2,0,1,2
2009/10,2009-09-26,Birmingham,Bolton,1,2,A,0,1,A,12,10,6,4,9,17,8,4,2,1,0,0,3,22,10,26,12,3,0,1,3
2009/10,2009-09-26,Blackburn,Aston Villa,2,1,H,1,1,D,15,10,7,5,14,11,6,5,2,3,1,0,3,25,12,25,11,5,1,1,10
2009/10,2009-09-26,Fulham,Arsenal,0,1,A,0,0,D,18,14,12,4,14,11,4,6,4,0,0,0,1,32,16,25,10,4,0,1,4
2009/10,2009-09-26,Liverpool,Hull,6,1,H,2,1,H,22,7,14,3,10,3,13,2,1,4,0,0,7,29,17,13,15,5,0,5,5
2009/10,2009-09-26,Portsmouth,Everton,0,1,A,0,1,A,16,12,12,8,14,17,5,6,0,3,0,0,1,28,20,31,11,3,0,1,3
2009/10,2009-09-26,Stoke,Man United,0,2,A,0,0,D,2,13,1,7,9,8,2,7,1,1,0,0,2,15,8,17,9,2,0,2,2
2009/10,2009-09-26,Tottenham,Burnley,5,0,H,2,0,H,18,10,12,7,10,14,2,7,1,1,0,0,5,28,19,24,9,2,0,5,2
2009/10,2009-09-26,Wigan,Chelsea,3,1,H,1,0,H,15,14,9,8,11,11,4,7,1,2,0,1,4,29,17,22,11,3,1,2,8
2009/10,2009-09-27,Sunderland,Wolves,5,2,H,1,0,H,10,15,8,11,18,11,7,8,1,3,0,0,7,25,19,29,15,4,0,3,4
2009/10,2009-09-28,Man City,West Ham,3,1,H,2,1,H,20,12,12,8,18,14,11,5,1,1,0,0,4,32,20,32,16,2,0,2,2
2009/10,2009-10-03,Bolton,Tottenham,2,2,D,1,1,D,12,17,9,9,15,16,5,6,2,1,0,0,4,29,18,31,11,3,0,0,3
2009/10,2009-10-03,Burnley,Birmingham,2,1,H,0,0,D,15,10,13,6,17,11,8,4,0,3,0,0,3,25,19,28,12,3,0,1,3
2009/10,2009-10-03,Hull,Wigan,2,1,H,0,0,D,11,13,6,5,14,8,4,2,0,2,0,0,3,24,11,22,6,2,0,1,2
2009/10,2009-10-03,Man United,Sunderland,2,2,D,0,1,A,17,4,9,3,11,15,14,1,2,3,0,1,4,21,12,26,15,5,1,0,10
2009/10,2009-10-03,Wolves,Portsmouth,0,1,A,0,1,A,11,12,5,8,8,12,8,6,1,2,0,0,1,23,13,20,14,3,0,1,3
2009/10,2009-10-04,Arsenal,Blackburn,6,2,H,3,2,H,24,7,18,7,9,10,8,1,1,1,0,0,8,31,25,19,9,2,0,4,2
2009/10,2009-10-04,Chelsea,Liverpool,2,0,H,0,0,D,12,12,8,3,14,17,5,8,1,1,0,0,2,24,11,31,13,2,0,2,2
2009/10,2009-10-04,Everton,Stoke,1,1,D,0,0,D,24,8,17,6,5,15,11,4,1,3,0,0,2,32,23,20,15,4,0,0,4
2009/10,2009-10-04,West Ham,Fulham,2,2,D,1,0,H,20,10,10,6,12,9,8,4,3,2,0,1,4,30,16,21,12,5,1,0,10
2009/10,2009-10-05,Aston Villa,Man City,1,1,D,1,0,H,12,9,6,7,10,8,6,6,1,2,0,0,2,21,13,18,12,3,0,0,3
2009/10,2009-10-17,Arsenal,Birmingham,3,1,H,2,1,H,20,3,12,2,8,16,7,3,1,2,0,0,4,23,14,24,10,3,0,2,3
2009/10,2009-10-17,Aston Villa,Chelsea,2,1,H,1,1,D,7,21,5,13,19,13,6,9,2,1,0,0,3,28,18,32,15,3,0,1,3
2009/10,2009-10-17,Everton,Wolves,1,1,D,0,0,D,13,12,5,6,6,15,6,5,1,3,0,1,2,25,11,21,11,4,1,0,9
2009/10,2009-10-17,Man United,Bolton,2,1,H,2,0,H,13,15,7,7,15,8,13,1,0,1,0,0,3,28,14,23,14,1,0,1,1
2009/10,2009-10-17,Portsmouth,Tottenham,1,2,A,0,2,A,23,9,13,4,14,13,10,9,3,3,1,1,3,32,17,27,19,6,2,1,16
2009/10,2009-10-17,Stoke,West Ham,2,1,H,1,1,D,11,12,4,11,16,13,5,6,3,3,0,0,3,23,15,29,11,6,0,1,6
2009/10,2009-10-17,Sunderland,Liverpool,1,0,H,1,0,H,13,15,7,6,20,17,1,7,2,1,0,0,1,28,13,37,8,3,0,1,3
2009/10,2009-10-18,Blackburn,Burnley,3,2,H,3,1,H,12,9,6,5,18,14,3,2,3,3,0,0,5,21,11,32,5,6,0,1,6
2009/10,2009-10-18,Wigan,Man City,1,1,D,1,0,H,13,5,7,4,15,11,6,6,2,1,0,1,2,18,11,26,12,3,1,0,8
2009/10,2009-10-19,Fulham,Hull,2,0,H,1,0,H,17,5,11,2,13,15,7,4,1,1,0,0,2,22,13,28,11,2,0,2,2
2009/10,2009-10-24,Birmingham,Sunderland,2,1,H,1,0,H,19,14,13,6,9,14,6,8,3,1,0,0,3,33,19,23,14,4,0,1,4
2009/10,2009-10-24,Burnley,Wigan,1,3,A,1,1,D,12,13,9,8,12,11,7,4,2,0,0,0,4,25,17,23,11,2,0,2,2
2009/10,2009-10-24,Chelsea,Blackburn,5,0,H,1,0,H,26,5,15,2,8,10,8,0,0,1,0,0,5,31,17,18,8,1,0,5,1
2009/10,2009-10-24,Hull,Portsmouth,0,0,D,0,0,D,7,8,3,2,16,23,6,6,2,1,0,0,0,15,5,39,12,3,0,0,3
2009/10,2009-10-24,Tottenham,Stoke,0,1,A,0,0,D,22,8,12,2,8,18,7,1,0,3,0,0,1,30,14,26,8,3,0,1,3
2009/10,2009-10-24,Wolves,Aston Villa,1,1,D,0,0,D,8,12,4,8,10,16,8,3,1,2,0,0,2,20,12,26,11,3,0,0,3
2009/10,2009-10-25,Bolton,Everton,3,2,H,2,1,H,12,17,8,12,14,15,4,4,3,1,0,0,5,29,20,29,8,4,0,1,4
2009/10,2009-10-25,Liverpool,Man United,2,0,H,0,0,D,11,7,6,5,20,11,5,1,2,3,1,1,2,18,11,31,6,5,2,2,15
2009/10,2009-10-25,Man City,Fulham,2,2,D,0,0,D,20,11,7,5,11,12,14,2,0,2,0,0,4,31,12,23,16,2,0,0,2
2009/10,2009-10-25,West Ham,Arsenal,2,2,D,0,2,A,15,15,9,10,17,15,6,8,3,2,1,0,4,30,19,32,14,5,1,0,10
2009/10,2009-10-31,Arsenal,Tottenham,3,0,H,2,0,H,18,7,12,5,10,10,6,2,1,1,0,0,3,25,17,20,8,2,0,3,2
2009/10,2009-10-31,Bolton,Chelsea,0,4,A,0,1,A,15,27,6,17,9,7,8,10,1,1,1,0,4,42,23,16,18,2,1,4,7
2009/10,2009-10-31,Burnley,Hull,2,0,H,1,0,H,11,8,5,6,12,13,8,1,1,4,0,1,2,19,11,25,9,5,1,2,10
2009/10,2009-10-31,Everton,Aston Villa,1,1,D,1,0,H,9,13,4,8,15,16,3,4,1,3,1,1,2,22,12,31,7,4,2,0,14
2009/10,2009-10-31,Fulham,Liverpool,3,1,H,1,1,D,10,6,6,3,10,13,2,2,1,0,0,2,4,16,9,23,4,1,2,2,11
2009/10,2009-10-31,Man United,Blackburn,2,0,H,0,0,D,20,2,11,1,10,21,7,2,0,2,0,0,2,22,12,31,9,2,0,2,2
2009/10,2009-10-31,Portsmouth,Wigan,4,0,H,2,0,H,21,8,11,3,11,10,7,4,0,1,0,0,4,29,14,21,11,1,0,4,1
2009/10,2009-10-31,Stoke,Wolves,2,2,D,2,0,H,10,11,5,7,13,15,4,3,0,3,0,0,4,21,12,28,7,3,0,0,3
2009/10,2009-10-31,Sunderland,West Ham,2,2,D,1,2,A,17,15,7,9,12,16,7,3,3,3,1,1,4,32,16,28,10,6,2,0,16
2009/10,2009-11-01,Birmingham,Man City,0,0,D,0,0,D,7,14,4,6,9,8,4,8,3,1,1,0,0,21,10,17,12,4,1,0,9
2009/10,2009-11-04,West Ham,Aston Villa,2,1,H,1,0,H,14,13,7,10,11,12,6,14,2,4,0,1,3,27,17,23,20,6,1,1,11
2009/10,2009-11-07,Aston Villa,Bolton,5,1,H,2,1,H,19,13,13,9,17,16,8,1,1,4,0,0,6,32,22,33,9,5,0,4,5
2009/10,2009-11-07,Blackburn,Portsmouth,3,1,H,0,1,A,10,9,6,3,12,18,8,5,3,3,0,0,4,19,9,30,13,6,0,2,6
2009/10,2009-11-07,Man City,Burnley,3,3,D,1,2,A,13,6,8,4,10,11,8,3,1,3,0,0,6,19,12,21,11,4,0,0,4
2009/10,2009-11-07,Tottenham,Sunderland,2,0,H,1,0,H,10,14,8,6,10,19,4,4,1,2,0,0,2,24,14,29,8,3,0,2,3
2009/10,2009-11-07,Wolves,Arsenal,1,4,A,0,3,A,8,11,6,6,9,15,4,4,2,3,0,0,5,19,12,24,8,5,0,3,5
2009/10,2009-11-08,Chelsea,Man United,1,0,H,0,0,D,12,21,9,10,13,15,0,7,3,3,0,0,1,33,19,28,7,6,0,1,6
2009/10,2009-11-08,Hull,Stoke,2,1,H,0,1,A,16,7,8,4,12,14,4,2,1,4,0,1,3,23,12,26,6,5,1,1,10
2009/10,2009-11-08,West Ham,Everton,1,2,A,0,1,A,16,9,7,6,12,18,5,4,0,5,0,0,3,25,13,30,9,5,0,1,5
2009/10,2009-11-08,Wigan,Fulham,1,1,D,1,1,D,19,7,12,3,15,16,10,6,2,1,0,0,2,26,15,31,16,3,0,0,3
2009/10,2009-11-09,Liverpool,Birmingham,2,2,D,1,2,A,27,5,14,2,7,9,11,1,1,2,0,0,4,32,16,16,12,3,0,0,3
2009/10,2009-11-21,Birmingham,Fulham,1,0,H,1,0,H,3,12,2,5,7,9,0,7,1,0,0,0,1,15,7,16,7,1,0,1,1
2009/10,2009-11-21,Burnley,Aston Villa,1,1,D,1,0,H,11,10,6,6,6,12,6,8,0,3,0,0,2,21,12,18,14,3,0,0,3
2009/10,2009-11-21,Chelsea,Wolves,4,0,H,3,0,H,23,4,14,3,4,14,5,6,0,2,0,0,4,27,17,18,11,2,0,4,2
2009/10,2009-11-21,Hull,West Ham,3,3,D,3,2,H,12,16,8,10,9,17,5,3,0,4,1,0,6,28,18,26,8,4,1,0,9
2009/10,2009-11-21,Liverpool,Man City,2,2,D,0,0,D,10,9,6,6,9,13,7,3,2,0,0,0,4,19,12,22,10,2,0,0,2
2009/10,2009-11-21,Man United,Everton,3,0,H,1,0,H,18,11,11,5,4,6,13,4,2,2,0,0,3,29,16,10,17,4,0,3,4
2009/10,2009-11-21,Sunderland,Arsenal,1,0,H,0,0,D,5,9,1,3,10,10,2,6,2,1,0,0,1,14,4,20,8,3,0,1,3
2009/10,2009-11-22,Bolton,Blackburn,0,2,A,0,1,A,15,15,8,11,13,12,7,7,3,1,0,0,2,30,19,25,14,4,0,2,4
2009/10,2009-11-22,Stoke,Portsmouth,1,0,H,0,0,D,9,14,3,7,15,13,4,4,1,2,0,0,1,23,10,28,8,3,0,1,3
2009/10,2009-11-22,Tottenham,Wigan,9,1,H,1,0,H,28,11,16,5,9,11,10,5,1,0,0,0,10,39,21,20,15,1,0,8,1
2009/10,2009-11-25,Fulham,Blackburn,3,0,H,1,0,H,8,7,4,3,7,13,3,3,0,0,0,0,3,15,7,20,6,0,0,3,0
2009/10,2009-11-25,Hull,Everton,3,2,H,3,0,H,8,5,7,3,18,23,3,4,1,4,0,0,5,13,10,41,7,5,0,1,5
2009/10,2009-11-28,Aston Villa,Tottenham,1,1,D,1,0,H,12,23,4,17,10,8,7,9,0,1,0,0,2,35,21,18,16,1,0,0,1
2009/10,2009-11-28,Blackburn,Stoke,0,0,D,0,0,D,11,7,4,4,12,11,9,2,1,2,0,0,0,18,8,23,11,3,0,0,3
2009/10,2009-11-28,Fulham,Bolton,1,1,D,0,1,A,12,4,7,2,7,21,8,5,1,6,0,0,2,16,9,28,13,7,0,0,7
2009/10,2009-11-28,Man City,Hull,1,1,D,1,0,H,17,8,7,3,14,12,8,2,1,3,0,0,2,25,10,26,10,4,0,0,4
2009/10,2009-11-28,Portsmouth,Man United,1,4,A,1,1,D,20,12,12,8,16,10,4,8,4,3,0,0,5,32,20,26,12,7,0,3,7
2009/10,2009-11-28,West Ham,Burnley,5,3,H,3,0,H,9,16,5,10,10,15,1,7,2,1,0,1,8,25,15,25,8,3,1,2,8
2009/10,2009-11-28,Wigan,Sunderland,1,0,H,0,0,D,16,9,10,4,12,14,5,8,0,3,0,0,1,25,14,26,13,3,0,1,3
2009/10,2009-11-29,Arsenal,Chelsea,0,3,A,0,2,A,5,7,3,5,17,12,4,3,2,2,0,0,3,12,8,29,7,4,0,3,4
2009/10,2009-11-29,Everton,Liverpool,0,2,A,0,1,A,12,9,8,7,15,12,6,4,1,0,0,0,2,21,15,27,10,1,0,2,1
2009/10,2009-11-29,Wolves,Birmingham,0,1,A,0,1,A,8,13,2,7,14,8,6,5,2,1,0,0,1,21,9,22,11,3,0,1,3
2009/10,2009-12-05,Arsenal,Stoke,2,0,H,1,0,H,12,5,8,4,3,7,10,2,0,0,0,0,2,17,12,10,12,0,0,2,0
2009/10,2009-12-05,Aston Villa,Hull,3,0,H,2,0,H,13,5,6,1,15,15,9,3,4,3,0,0,3,18,7,30,12,7,0,3,7
2009/10,2009-12-05,Blackburn,Liverpool,0,0,D,0,0,D,9,15,3,11,15,9,1,8,1,0,0,0,0,24,14,24,9,1,0,0,1
2009/10,2009-12-05,Man City,Chelsea,2,1,H,1,1,D,13,10,8,6,12,17,9,6,1,6,0,0,3,23,14,29,15,7,0,1,7
2009/10,2009-12-05,Portsmouth,Burnley,2,0,H,0,0,D,9,14,4,8,16,14,5,5,4,2,0,0,2,23,12,30,10,6,0,2,6
2009/10,2009-12-05,West Ham,Man United,0,4,A,0,1,A,11,18,7,11,8,16,2,8,0,1,0,0,4,29,18,24,10,1,0,4,1
2009/10,2009-12-05,Wigan,Birmingham,2,3,A,1,0,H,18,10,7,9,14,8,2,2,2,0,0,0,5,28,16,22,4,2,0,1,2
2009/10,2009-12-05,Wolves,Bolton,2,1,H,1,0,H,12,17,11,10,9,16,11,10,2,1,0,0,3,29,21,25,21,3,0,1,3
2009/10,2009-12-06,Everton,Tottenham,2,2,D,0,0,D,15,19,6,11,11,18,1,6,4,4,0,0,4,34,17,29,7,8,0,0,8
2009/10,2009-12-06,Fulham,Sunderland,1,0,H,1,0,H,16,8,5,5,9,12,4,8,1,2,0,0,1,24,10,21,12,3,0,1,3
2009/10,2009-12-12,Birmingham,West Ham,1,0,H,0,0,D,16,14,9,7,12,13,11,7,3,4,0,1,1,30,16,25,18,7,1,1,12
2009/10,2009-12-12,Bolton,Man City,3,3,D,2,2,D,12,14,8,6,11,9,5,9,3,3,0,1,6,26,14,20,14,6,1,0,11
2009/10,2009-12-12,Burnley,Fulham,1,1,D,0,0,D,10,12,8,6,12,8,7,4,0,2,0,0,2,22,14,20,11,2,0,0,2
2009/10,2009-12-12,Chelsea,Everton,3,3,D,2,2,D,25,10,13,7,13,17,7,1,0,1,0,0,6,35,20,30,8,1,0,0,1
2009/10,2009-12-12,Hull,Blackburn,0,0,D,0,0,D,9,14,7,9,14,19,3,4,1,2,0,0,0,23,16,33,7,3,0,0,3
2009/10,2009-12-12,Man United,Aston Villa,0,1,A,0,1,A,16,8,9,5,4,14,9,4,1,1,0,0,1,24,14,18,13,2,0,1,2
2009/10,2009-12-12,Stoke,Wigan,2,2,D,1,1,D,14,11,5,8,19,8,5,3,5,1,0,0,4,25,13,27,8,6,0,0,6
2009/10,2009-12-12,Sunderland,Portsmouth,1,1,D,1,0,H,16,9,9,6,12,14,9,6,4,3,0,1,2,25,15,26,15,7,1,0,12
2009/10,2009-12-12,Tottenham,Wolves,0,1,A,0,1,A,18,3,10,3,8,13,1,5,0,5,0,0,1,21,13,21,6,5,0,1,5
2009/10,2009-12-13,Liverpool,Arsenal,1,2,A,1,0,H,6,7,3,5,19,16,3,4,3,3,0,0,3,13,8,35,7,6,0,1,6
2009/10,2009-12-15,Birmingham,Blackburn,2,1,H,1,0,H,13,8,6,4,8,16,6,7,2,2,0,0,3,21,10,24,13,4,0,1,4
2009/10,2009-12-15,Bolton,West Ham,3,1,H,0,0,D,23,9,12,6,10,7,8,4,4,1,0,0,4,32,18,17,12,5,0,2,5
2009/10,2009-12-15,Man United,Wolves,3,0,H,2,0,H,12,4,9,1,11,11,8,3,1,1,0,0,3,16,10,22,11,2,0,3,2
2009/10,2009-12-15,Sunderland,Aston Villa,0,2,A,0,1,A,15,11,5,4,16,14,7,1,2,2,1,0,2,26,9,30,8,4,1,2,9
2009/10,2009-12-16,Burnley,Arsenal,1,1,D,1,1,D,8,17,3,9,11,11,3,6,2,0,0,0,2,25,12,22,9,2,0,0,2
2009/10,2009-12-16,Chelsea,Portsmouth,2,1,H,1,0,H,21,7,8,3,11,11,11,2,0,0,0,0,3,28,11,22,13,0,0,1,0
2009/10,2009-12-16,Liverpool,Wigan,2,1,H,1,0,H,12,8,7,5,12,11,13,0,1,1,0,0,3,20,12,23,13,2,0,1,2
2009/10,2009-12-16,Tottenham,Man City,3,0,H,1,0,H,19,9,7,5,10,8,5,6,2,3,0,0,3,28,12,18,11,5,0,3,5
2009/10,2009-12-19,Arsenal,Hull,3,0,H,1,0,H,18,6,9,2,9,14,8,0,1,5,0,0,3,24,11,23,8,6,0,3,6
2009/10,2009-12-19,Aston Villa,Stoke,1,0,H,0,0,D,17,13,8,5,9,12,3,4,0,1,0,0,1,30,13,21,7,1,0,1,1
2009/10,2009-12-19,Blackburn,Tottenham,0,2,A,0,1,A,13,7,9,2,7,6,5,0,0,1,0,0,2,20,11,13,5,1,0,2,1
2009/10,2009-12-19,Fulham,Man United,3,0,H,1,0,H,10,16,7,4,10,9,5,2,0,1,0,0,3,26,11,19,7,1,0,3,1
2009/10,2009-12-19,Man City,Sunderland,4,3,H,3,2,H,11,7,5,5,13,8,6,4,2,2,0,1,7,18,10,21,10,4,1,1,9
2009/10,2009-12-19,Portsmouth,Liverpool,2,0,H,1,0,H,14,7,6,3,7,12,8,10,3,3,0,1,2,21,9,19,18,6,1,2,11
2009/10,2009-12-20,Everton,Birmingham,1,1,D,1,1,D,19,2,7,1,8,9,6,4,0,3,0,0,2,21,8,17,10,3,0,0,3
2009/10,2009-12-20,West Ham,Chelsea,1,1,D,1,0,H,6,20,5,6,17,16,5,5,4,3,0,0,2,26,11,33,10,7,0,0,7
2009/10,2009-12-20,Wolves,Burnley,2,0,H,1,0,H,12,10,12,6,17,9,5,5,2,1,0,0,2,22,18,26,10,3,0,2,3
2009/10,2009-12-26,Birmingham,Chelsea,0,0,D,0,0,D,11,27,4,12,6,17,7,11,1,2,0,1,0,38,16,23,18,3,1,0,8
2009/10,2009-12-26,Burnley,Bolton,1,1,D,0,1,A,15,11,7,5,11,12,8,2,0,0,0,0,2,26,12,23,10,0,0,0,0
